id,fecha,tipo_proceso,canal,tiempo_ciclo,costo,errores,prioridad,responsable,etiqueta_clase
PROC04431,2024-01-02 23:08:00,Soporte,Web,64.1,100.87,0,Alta,Pedro,Manual
PROC04432,2024-01-02 03:27:00,Facturación,API,57.3,48.01,1,Urgente,Ana,Manual
PROC04433,2024-01-05 20:32:00,Inventario,Manual,21.2,174.61,1,Alta,Sofia,Manual
PROC04434,2024-01-05 16:51:00,Pagos,Web,20.2,145.82,0,Alta,Juan,Manual
PROC04435,2024-01-01 02:22:00,Pagos,Manual,13.5,131.26,1,Baja,María,Manual
PROC04436,2024-01-02 22:01:00,Inventario,API,154.4,90.93,1,Alta,Sofia,Manual
PROC04437,2024-01-03 09:15:00,Facturación,Web,3.5,194.38,0,Baja,María,Manual
PROC04438,2024-01-05 14:22:00,Inventario,Manual,26.8,147.07,0,Media,Sofia,Manual
PROC04439,2024-01-05 21:49:00,Logística,Web,34.3,77.72,0,Media,Pedro,Manual
PROC04440,2024-01-04 03:12:00,Logística,API,81.7,52.26,0,Baja,Juan,Manual
PROC04441,2024-01-02 06:48:00,Facturación,Web,45.5,66.76,0,Baja,Pedro,Manual
PROC04442,2024-01-02 20:56:00,Logística,API,31.0,116.61,0,Alta,Pedro,Manual
PROC04443,2024-01-02 04:37:00,Inventario,API,3.7,18.7,1,Alta,Pedro,Manual
PROC04444,2024-01-03 03:12:00,Logística,API,14.0,40.32,1,Media,Pedro,Manual
PROC04445,2024-01-07 10:19:00,Pagos,API,4.5,192.38,0,Media,Ana,Manual
PROC04446,2024-01-02 22:26:00,Pagos,API,63.9,163.38,1,Urgente,Ana,Manual
PROC04447,2024-01-03 15:11:00,Soporte,Web,41.5,67.19,0,Baja,Juan,Manual
PROC04448,2024-01-07 14:00:00,Logística,API,42.5,465.46,1,Media,Sofia,Manual
PROC04449,2024-01-03 16:31:00,Pagos,Sistema,31.7,141.37,0,Media,Juan,Manual
PROC04450,2024-01-02 06:06:00,Facturación,Email,21.2,87.66,1,Alta,Carlos,Manual
PROC04451,2024-01-02 01:04:00,Pagos,Web,4.9,165.46,1,Baja,María,Manual
PROC04452,2024-01-03 07:08:00,Pagos,Web,12.0,50.39,2,Urgente,Ana,Manual
PROC04453,2024-01-05 22:37:00,Facturación,Email,4.4,43.77,1,Baja,Juan,Manual
PROC04454,2024-01-04 12:08:00,Facturación,API,38.7,75.41,0,Baja,Sofia,Manual
PROC04455,2024-01-06 17:43:00,Logística,API,5.2,84.43,1,Baja,Pedro,Manual
PROC04456,2024-01-02 04:10:00,Facturación,Manual,36.3,43.85,0,Media,Ana,Manual
PROC04457,2024-01-07 14:56:00,Inventario,Web,35.4,210.59,1,Media,María,Manual
PROC04458,2024-01-03 07:03:00,Facturación,API,18.4,62.23,0,Media,Ana,Manual
PROC04459,2024-01-03 03:53:00,Pagos,Sistema,4.4,14.27,0,Baja,Sofia,Manual
PROC04460,2024-01-07 07:14:00,Facturación,Manual,11.3,91.11,0,Media,María,Manual
PROC04461,2024-01-06 10:50:00,Facturación,Web,11.6,70.76,0,Alta,Carlos,Manual
PROC04462,2024-01-05 10:56:00,Logística,Web,36.2,152.6,1,Alta,Juan,Manual
PROC04463,2024-01-02 01:04:00,Logística,Web,3.6,50.91,0,Media,Sofia,Manual
PROC04464,2024-01-07 04:44:00,Facturación,Manual,53.0,135.19,1,Urgente,María,Manual
PROC04465,2024-01-07 21:40:00,Pagos,Web,42.9,101.64,2,Media,Carlos,Manual
PROC04466,2024-01-03 17:24:00,Pagos,Web,6.2,172.38,3,Baja,Sofia,Revisión
PROC04467,2024-01-06 23:35:00,Logística,Email,38.1,90.49,0,Baja,Sofia,Manual
PROC04468,2024-01-07 19:03:00,Logística,Web,33.1,41.89,0,Baja,Ana,Manual
PROC04469,2024-01-04 02:45:00,Pagos,Web,41.4,105.54,3,Media,Juan,Revisión
PROC04470,2024-01-06 15:00:00,Inventario,Web,6.3,32.13,0,Alta,María,Automático
PROC04471,2024-01-07 00:44:00,Logística,Web,5.1,8.57,0,Alta,Sofia,Automático
PROC04472,2024-01-01 03:11:00,Facturación,API,8.1,44.87,0,Baja,Sofia,Automático
PROC04473,2024-01-07 00:50:00,Pagos,Email,13.7,180.12,1,Media,María,Manual
PROC04474,2024-01-04 09:57:00,Soporte,Email,47.3,269.5,0,Media,Sofia,Manual
PROC04475,2024-01-05 01:11:00,Inventario,API,40.2,18.38,1,Urgente,Juan,Manual
PROC04476,2024-01-07 13:28:00,Pagos,API,77.9,159.41,1,Baja,Sofia,Manual
PROC04477,2024-01-04 00:02:00,Pagos,API,1.8,240.24,1,Media,Ana,Manual
PROC04478,2024-01-05 20:39:00,Pagos,Web,0.3,31.24,0,Urgente,Ana,Automático
PROC04479,2024-01-07 06:08:00,Pagos,Web,36.0,212.07,1,Urgente,Pedro,Manual
PROC04480,2024-01-06 01:22:00,Inventario,Email,9.8,25.26,0,Baja,Sofia,Manual
PROC04481,2024-01-07 17:05:00,Pagos,Web,12.2,75.71,2,Baja,Ana,Manual
PROC04482,2024-01-07 10:38:00,Inventario,Web,23.7,110.73,1,Media,Juan,Manual
PROC04483,2024-01-02 07:14:00,Logística,API,3.2,33.77,0,Alta,Carlos,Automático
PROC04484,2024-01-07 07:02:00,Facturación,API,30.9,203.45,0,Baja,Juan,Manual
PROC04485,2024-01-04 07:23:00,Pagos,Web,11.8,81.87,0,Alta,María,Manual
PROC04486,2024-01-06 21:04:00,Pagos,Web,30.0,149.26,0,Baja,Sofia,Manual
PROC04487,2024-01-07 09:41:00,Inventario,API,53.9,35.69,0,Media,Pedro,Manual
PROC04488,2024-01-01 17:31:00,Facturación,Manual,5.6,280.11,0,Media,Pedro,Manual
PROC04489,2024-01-07 18:45:00,Inventario,Web,80.2,120.63,1,Baja,Carlos,Manual
PROC04490,2024-01-06 05:38:00,Logística,API,22.7,116.96,0,Baja,Sofia,Manual
PROC04491,2024-01-06 03:31:00,Pagos,API,76.9,109.28,0,Media,María,Manual
PROC04492,2024-01-05 09:20:00,Soporte,Email,7.0,118.25,1,Alta,Ana,Manual
PROC04493,2024-01-02 11:05:00,Soporte,Web,27.8,139.27,0,Baja,Ana,Manual
PROC04494,2024-01-01 05:07:00,Facturación,Web,15.5,62.39,0,Media,Ana,Manual
PROC04495,2024-01-06 08:57:00,Facturación,API,44.6,23.79,1,Media,Juan,Manual
PROC04496,2024-01-03 07:59:00,Soporte,Manual,27.9,24.96,0,Media,Ana,Manual
PROC04497,2024-01-03 04:56:00,Soporte,Web,20.5,87.3,1,Alta,María,Manual
PROC04498,2024-01-01 20:51:00,Facturación,API,73.3,245.08,0,Media,Pedro,Manual
PROC04499,2024-01-04 17:26:00,Facturación,Web,14.2,75.25,1,Media,Juan,Manual
PROC04500,2024-01-02 01:17:00,Facturación,Web,7.5,186.54,1,Media,Ana,Manual
PROC04501,2024-01-05 07:46:00,Soporte,API,28.1,77.91,0,Media,María,Manual
PROC04502,2024-01-04 16:25:00,Facturación,Web,29.3,226.16,0,Baja,Carlos,Manual
PROC04503,2024-01-07 15:30:00,Pagos,Manual,17.3,116.12,1,Alta,María,Manual
PROC04504,2024-01-05 01:49:00,Logística,API,20.0,104.01,0,Baja,Pedro,Manual
PROC04505,2024-01-06 13:59:00,Facturación,API,96.2,174.33,2,Media,María,Manual
PROC04506,2024-01-04 09:31:00,Inventario,API,39.6,115.12,0,Media,María,Manual
PROC04507,2024-01-04 11:12:00,Facturación,API,3.5,135.05,0,Baja,Juan,Manual
PROC04508,2024-01-02 08:41:00,Logística,Web,7.2,86.04,0,Baja,Pedro,Manual
PROC04509,2024-01-02 23:43:00,Facturación,Email,111.4,109.21,2,Baja,Ana,Manual
PROC04510,2024-01-05 14:03:00,Inventario,Sistema,38.9,27.28,0,Baja,Pedro,Manual
PROC04511,2024-01-04 04:07:00,Inventario,Web,74.0,201.65,2,Alta,Carlos,Manual
PROC04512,2024-01-05 12:33:00,Facturación,Web,10.9,206.24,0,Alta,Sofia,Manual
PROC04513,2024-01-03 18:45:00,Facturación,Web,40.6,64.97,0,Baja,Pedro,Manual
PROC04514,2024-01-07 07:54:00,Pagos,Manual,37.6,80.08,1,Baja,Juan,Manual
PROC04515,2024-01-01 03:03:00,Facturación,Manual,10.5,275.87,1,Alta,Ana,Manual
PROC04516,2024-01-06 09:15:00,Logística,Manual,24.0,66.51,1,Baja,Pedro,Manual
PROC04517,2024-01-03 07:58:00,Logística,Manual,29.6,145.36,0,Urgente,Sofia,Manual
PROC04518,2024-01-05 14:15:00,Pagos,API,19.7,99.0,0,Baja,Ana,Manual
PROC04519,2024-01-07 15:50:00,Inventario,API,52.7,20.06,0,Media,Juan,Manual
PROC04520,2024-01-05 17:17:00,Inventario,Manual,53.7,119.5,0,Media,María,Manual
PROC04521,2024-01-07 01:28:00,Logística,API,57.0,198.35,1,Baja,Sofia,Manual
PROC04522,2024-01-06 07:58:00,Pagos,API,48.8,72.07,0,Baja,Carlos,Manual
PROC04523,2024-01-04 22:58:00,Facturación,API,20.1,28.72,0,Media,Pedro,Manual
PROC04524,2024-01-01 21:13:00,Facturación,API,14.4,154.24,0,Baja,Ana,Manual
PROC04525,2024-01-05 14:53:00,Pagos,API,53.4,21.04,0,Media,Pedro,Manual
PROC04526,2024-01-01 18:16:00,Pagos,API,20.2,22.49,0,Baja,Juan,Manual
PROC04527,2024-01-07 14:17:00,Pagos,Manual,8.5,285.26,0,Media,María,Manual
PROC04528,2024-01-07 07:47:00,Facturación,API,21.2,177.68,0,Media,Juan,Manual
PROC04529,2024-01-06 13:22:00,Inventario,API,4.6,90.12,0,Media,Sofia,Manual
PROC04530,2024-01-03 22:47:00,Facturación,Manual,35.3,122.22,0,Baja,Ana,Manual
PROC04531,2024-01-07 09:40:00,Facturación,API,12.3,37.84,0,Media,Pedro,Automático
PROC04532,2024-01-04 16:34:00,Pagos,Web,9.1,97.91,1,Media,Ana,Manual
PROC04533,2024-01-03 07:54:00,Facturación,Web,94.1,31.7,0,Urgente,Sofia,Manual
PROC04534,2024-01-01 04:30:00,Inventario,API,45.0,30.76,1,Alta,Sofia,Manual
PROC04535,2024-01-01 19:46:00,Pagos,API,46.4,159.65,0,Baja,Juan,Manual
PROC04536,2024-01-05 09:05:00,Pagos,Sistema,29.3,58.8,0,Baja,Pedro,Manual
PROC04537,2024-01-02 15:58:00,Pagos,API,54.8,51.16,1,Baja,Ana,Manual
PROC04538,2024-01-05 20:35:00,Facturación,API,42.7,113.77,2,Baja,Pedro,Manual
PROC04539,2024-01-06 01:39:00,Facturación,Web,27.4,49.45,1,Baja,Carlos,Manual
PROC04540,2024-01-03 21:42:00,Logística,Web,97.4,70.52,0,Baja,Juan,Manual
PROC04541,2024-01-07 21:03:00,Pagos,Manual,6.4,258.09,2,Baja,Juan,Manual
PROC04542,2024-01-02 13:10:00,Pagos,Web,86.1,22.31,0,Baja,Carlos,Manual
PROC04543,2024-01-05 12:31:00,Facturación,API,15.4,230.92,1,Baja,María,Manual
PROC04544,2024-01-01 02:08:00,Pagos,Manual,22.5,494.05,0,Baja,Sofia,Manual
PROC04545,2024-01-07 13:41:00,Inventario,API,3.9,24.08,1,Baja,Ana,Manual
PROC04546,2024-01-03 13:12:00,Inventario,Email,23.3,27.82,0,Media,María,Manual
PROC04547,2024-01-07 19:13:00,Inventario,API,28.3,129.71,1,Baja,Pedro,Manual
PROC04548,2024-01-04 07:25:00,Facturación,Web,182.3,91.78,4,Baja,Ana,Revisión
PROC04549,2024-01-03 18:10:00,Facturación,Email,110.9,43.76,0,Baja,Ana,Manual
PROC04550,2024-01-06 05:45:00,Logística,Email,101.8,202.71,1,Media,Sofia,Manual
PROC04551,2024-01-04 20:32:00,Soporte,Web,12.8,62.64,0,Alta,Ana,Manual
PROC04552,2024-01-01 10:27:00,Facturación,Web,142.2,103.38,1,Baja,Carlos,Manual
PROC04553,2024-01-05 13:49:00,Pagos,Web,18.2,142.57,1,Media,Juan,Manual
PROC04554,2024-01-02 10:04:00,Facturación,Web,57.3,121.51,1,Media,Carlos,Manual
PROC04555,2024-01-02 15:01:00,Facturación,Sistema,7.3,85.16,0,Media,Carlos,Manual
PROC04556,2024-01-05 02:04:00,Pagos,API,21.1,147.32,0,Alta,Carlos,Manual
PROC04557,2024-01-06 16:25:00,Facturación,API,101.5,19.12,1,Alta,María,Manual
PROC04558,2024-01-01 04:09:00,Inventario,Email,88.1,177.03,2,Baja,Carlos,Manual
PROC04559,2024-01-03 00:45:00,Pagos,API,34.5,66.47,1,Baja,Juan,Manual
PROC04560,2024-01-04 12:03:00,Facturación,Web,48.0,134.88,0,Media,Ana,Manual
PROC04561,2024-01-01 16:14:00,Facturación,Email,5.8,82.39,0,Urgente,María,Manual
PROC04562,2024-01-07 14:37:00,Logística,Manual,38.4,51.31,0,Alta,Sofia,Manual
PROC04563,2024-01-05 23:52:00,Facturación,Manual,28.9,77.52,0,Baja,Carlos,Manual
PROC04564,2024-01-07 08:55:00,Inventario,API,2.9,105.71,0,Baja,Carlos,Manual
PROC04565,2024-01-07 07:20:00,Pagos,Manual,3.6,118.68,1,Alta,Ana,Manual
PROC04566,2024-01-02 20:32:00,Inventario,Web,3.4,107.09,0,Media,Ana,Manual
PROC04567,2024-01-06 01:19:00,Pagos,API,38.7,48.16,0,Media,Sofia,Manual
PROC04568,2024-01-06 05:31:00,Facturación,Sistema,4.6,34.48,0,Media,María,Manual
PROC04569,2024-01-07 14:38:00,Facturación,Web,18.9,37.65,0,Baja,Sofia,Automático
PROC04570,2024-01-07 00:22:00,Facturación,Manual,13.2,69.95,0,Alta,Sofia,Manual
PROC04571,2024-01-02 09:07:00,Pagos,API,24.0,133.43,1,Alta,Juan,Manual
PROC04572,2024-01-01 01:30:00,Inventario,Web,36.8,140.05,0,Media,María,Manual
PROC04573,2024-01-07 01:21:00,Facturación,Manual,34.6,53.61,0,Media,Ana,Manual
PROC04574,2024-01-03 19:39:00,Facturación,Web,21.7,85.51,1,Media,Juan,Manual
PROC04575,2024-01-02 22:13:00,Pagos,API,18.7,21.09,2,Baja,Carlos,Manual
PROC04576,2024-01-07 20:38:00,Inventario,Web,15.2,62.54,0,Baja,Sofia,Manual
PROC04577,2024-01-06 19:43:00,Soporte,Email,59.4,53.29,0,Baja,Carlos,Manual
PROC04578,2024-01-06 03:29:00,Inventario,Web,12.1,43.08,1,Alta,Pedro,Manual
PROC04579,2024-01-04 02:00:00,Pagos,Web,9.0,92.63,1,Baja,Ana,Manual
PROC04580,2024-01-06 02:27:00,Inventario,Web,40.8,263.93,0,Baja,Pedro,Manual
PROC04581,2024-01-01 16:48:00,Soporte,Email,13.4,89.09,0,Media,María,Manual
PROC04582,2024-01-03 15:03:00,Logística,Manual,56.3,186.16,1,Baja,María,Manual
PROC04583,2024-01-05 14:46:00,Pagos,Manual,11.9,159.62,1,Baja,Sofia,Manual
PROC04584,2024-01-03 23:38:00,Facturación,API,36.3,55.63,0,Media,Juan,Manual
PROC04585,2024-01-04 05:48:00,Facturación,API,1.4,148.21,0,Media,Sofia,Manual
PROC04586,2024-01-03 23:27:00,Pagos,Web,14.6,274.15,0,Media,Ana,Manual
PROC04587,2024-01-02 10:12:00,Inventario,API,12.6,28.11,0,Media,Juan,Automático
PROC04588,2024-01-05 04:09:00,Pagos,Web,50.9,159.47,0,Media,Juan,Manual
PROC04589,2024-01-02 04:36:00,Facturación,Sistema,102.4,80.7,0,Media,María,Manual
PROC04590,2024-01-01 05:10:00,Inventario,Manual,18.5,48.45,1,Media,María,Manual
PROC04591,2024-01-04 03:38:00,Logística,API,52.3,113.48,0,Baja,Sofia,Manual
PROC04592,2024-01-01 21:00:00,Facturación,Web,36.1,115.73,0,Media,Ana,Manual
PROC04593,2024-01-03 17:32:00,Inventario,Manual,102.7,366.95,1,Baja,María,Manual
PROC04594,2024-01-01 09:44:00,Pagos,Web,50.0,50.11,0,Baja,Ana,Manual
PROC04595,2024-01-06 06:56:00,Logística,Web,2.4,88.99,1,Baja,Pedro,Manual
PROC04596,2024-01-06 22:31:00,Logística,Web,37.5,87.75,0,Baja,Sofia,Manual
PROC04597,2024-01-02 23:46:00,Pagos,API,23.0,49.84,0,Media,Carlos,Manual
PROC04598,2024-01-05 02:18:00,Inventario,Manual,0.5,38.39,0,Media,Sofia,Manual
PROC04599,2024-01-02 09:31:00,Logística,Web,8.7,61.39,1,Baja,Pedro,Manual
PROC04600,2024-01-05 08:11:00,Pagos,Web,76.4,78.46,0,Urgente,María,Manual
PROC04601,2024-01-04 10:19:00,Pagos,API,78.1,36.13,2,Media,Carlos,Manual
PROC04602,2024-01-03 18:46:00,Logística,Manual,48.1,165.88,1,Alta,Carlos,Manual
PROC04603,2024-01-02 03:05:00,Facturación,Web,120.2,124.18,1,Media,Sofia,Manual
PROC04604,2024-01-01 14:50:00,Pagos,Web,49.3,28.87,0,Baja,Sofia,Manual
PROC04605,2024-01-05 05:18:00,Logística,Email,0.3,60.5,0,Urgente,Juan,Manual
PROC04606,2024-01-05 21:16:00,Inventario,Sistema,10.2,94.1,0,Alta,Carlos,Manual
PROC04607,2024-01-07 04:43:00,Pagos,Sistema,0.9,142.31,0,Media,Ana,Manual
PROC04608,2024-01-03 18:01:00,Facturación,Manual,3.0,78.94,1,Baja,María,Manual
PROC04609,2024-01-02 17:44:00,Pagos,Web,7.4,136.69,0,Baja,María,Manual
PROC04610,2024-01-07 02:46:00,Facturación,Web,21.0,108.86,1,Alta,Juan,Manual
PROC04611,2024-01-03 15:26:00,Facturación,Web,56.4,148.2,3,Baja,Sofia,Revisión
PROC04612,2024-01-05 05:40:00,Inventario,Web,59.4,44.55,1,Media,Sofia,Manual
PROC04613,2024-01-02 04:39:00,Facturación,Sistema,28.7,126.92,1,Media,Juan,Manual
PROC04614,2024-01-05 15:26:00,Pagos,Manual,79.0,80.95,0,Baja,María,Manual
PROC04615,2024-01-02 02:27:00,Pagos,Manual,20.8,182.49,0,Media,Juan,Manual
PROC04616,2024-01-05 20:40:00,Soporte,Web,66.0,43.69,2,Media,Carlos,Manual
PROC04617,2024-01-07 19:23:00,Pagos,Email,18.2,110.36,0,Baja,Carlos,Manual
PROC04618,2024-01-01 14:56:00,Facturación,Manual,9.7,89.54,0,Media,Ana,Manual
PROC04619,2024-01-04 20:38:00,Facturación,Web,74.5,74.68,0,Alta,Sofia,Manual
PROC04620,2024-01-06 21:09:00,Inventario,Email,14.7,62.81,2,Media,Juan,Manual
PROC04621,2024-01-04 05:27:00,Inventario,Web,21.0,66.65,1,Media,María,Manual
PROC04622,2024-01-07 19:48:00,Pagos,Web,12.0,251.49,0,Media,Sofia,Manual
PROC04623,2024-01-02 16:32:00,Pagos,Manual,32.6,73.02,0,Baja,Sofia,Manual
PROC04624,2024-01-03 17:04:00,Facturación,Manual,159.1,239.19,2,Urgente,Pedro,Manual
PROC04625,2024-01-05 17:57:00,Pagos,Web,0.8,74.63,0,Media,María,Manual
PROC04626,2024-01-02 00:09:00,Pagos,Web,69.0,96.67,1,Baja,Sofia,Manual
PROC04627,2024-01-04 03:00:00,Facturación,Sistema,0.1,85.16,2,Media,Pedro,Manual
PROC04628,2024-01-04 18:54:00,Facturación,Manual,13.6,248.46,0,Media,Pedro,Manual
PROC04629,2024-01-07 13:04:00,Facturación,Manual,5.5,153.34,0,Baja,Ana,Manual
PROC04630,2024-01-03 20:37:00,Facturación,Web,42.5,58.13,0,Alta,Pedro,Manual
PROC04631,2024-01-07 03:49:00,Inventario,Web,1.6,22.22,1,Baja,Carlos,Manual
PROC04632,2024-01-02 09:48:00,Facturación,Web,24.2,59.31,1,Media,Carlos,Manual
PROC04633,2024-01-05 18:05:00,Facturación,Web,10.5,205.45,1,Media,Sofia,Manual
PROC04634,2024-01-03 14:38:00,Facturación,Web,4.3,30.77,2,Baja,Ana,Manual
PROC04635,2024-01-05 02:24:00,Soporte,Web,44.3,23.35,0,Alta,María,Manual
PROC04636,2024-01-04 05:04:00,Logística,API,7.4,49.02,1,Media,María,Manual
PROC04637,2024-01-07 03:28:00,Facturación,Web,7.6,35.88,0,Alta,Sofia,Automático
PROC04638,2024-01-01 02:45:00,Pagos,Manual,9.7,41.25,1,Media,Sofia,Manual
PROC04639,2024-01-04 04:31:00,Facturación,Web,26.5,13.15,0,Alta,María,Manual
PROC04640,2024-01-01 09:49:00,Pagos,API,32.3,97.95,1,Baja,María,Manual
PROC04641,2024-01-04 03:24:00,Facturación,Web,0.5,112.68,0,Media,Carlos,Manual
PROC04642,2024-01-02 23:01:00,Inventario,API,8.3,72.75,0,Alta,Carlos,Manual
PROC04643,2024-01-05 12:29:00,Pagos,Web,16.9,22.55,1,Baja,Ana,Manual
PROC04644,2024-01-06 08:13:00,Logística,Sistema,12.1,49.28,1,Baja,Ana,Manual
PROC04645,2024-01-07 13:34:00,Facturación,Manual,64.7,110.12,1,Urgente,Ana,Manual
PROC04646,2024-01-01 01:11:00,Logística,API,46.5,121.13,1,Urgente,María,Manual
PROC04647,2024-01-03 11:40:00,Logística,Web,29.5,13.79,0,Alta,María,Manual
PROC04648,2024-01-06 12:42:00,Facturación,API,12.4,87.14,0,Media,Carlos,Manual
PROC04649,2024-01-01 04:28:00,Pagos,Manual,36.2,45.92,0,Media,Carlos,Manual
PROC04650,2024-01-07 22:08:00,Facturación,Web,55.7,82.88,0,Baja,Juan,Manual
PROC04651,2024-01-02 17:02:00,Facturación,API,27.1,24.47,2,Media,Juan,Manual
PROC04652,2024-01-07 13:40:00,Facturación,Manual,46.0,16.45,0,Media,Sofia,Manual
PROC04653,2024-01-01 16:55:00,Inventario,Manual,41.5,71.25,1,Baja,María,Manual
PROC04654,2024-01-07 10:35:00,Pagos,Manual,25.4,76.52,0,Media,Sofia,Manual
PROC04655,2024-01-06 13:04:00,Soporte,Email,11.2,39.49,0,Media,Carlos,Manual
PROC04656,2024-01-01 06:46:00,Facturación,Email,41.1,225.49,0,Media,María,Manual
PROC04657,2024-01-06 03:04:00,Soporte,API,7.0,44.8,0,Media,Sofia,Automático
PROC04658,2024-01-05 04:49:00,Facturación,API,45.4,44.09,1,Alta,Sofia,Manual
PROC04659,2024-01-05 06:49:00,Logística,Manual,49.0,84.93,1,Baja,Pedro,Manual
PROC04660,2024-01-06 13:02:00,Pagos,Manual,51.8,76.91,0,Media,Juan,Manual
PROC04661,2024-01-01 16:25:00,Facturación,Sistema,19.2,44.97,0,Media,Ana,Manual
PROC04662,2024-01-04 02:45:00,Logística,Web,6.4,112.05,1,Baja,María,Manual
PROC04663,2024-01-07 04:21:00,Pagos,API,3.2,111.44,0,Baja,Pedro,Manual
PROC04664,2024-01-02 19:38:00,Inventario,Web,40.8,86.27,0,Media,Ana,Manual
PROC04665,2024-01-05 08:49:00,Inventario,Web,65.2,97.31,0,Media,Sofia,Manual
PROC04666,2024-01-07 16:03:00,Pagos,Web,31.6,80.79,0,Alta,Pedro,Manual
PROC04667,2024-01-05 19:28:00,Pagos,Manual,4.7,77.24,0,Media,Carlos,Manual
PROC04668,2024-01-04 17:28:00,Inventario,Web,82.0,24.88,0,Baja,Carlos,Manual
PROC04669,2024-01-04 05:01:00,Facturación,Manual,135.6,89.86,1,Media,Carlos,Manual
PROC04670,2024-01-07 17:17:00,Inventario,Manual,17.0,155.26,1,Alta,Sofia,Manual
PROC04671,2024-01-06 06:06:00,Logística,Web,27.1,97.45,0,Media,Ana,Manual
PROC04672,2024-01-04 05:50:00,Facturación,Web,45.0,65.33,2,Alta,Ana,Manual
PROC04673,2024-01-06 07:38:00,Facturación,API,40.0,150.47,2,Media,Carlos,Manual
PROC04674,2024-01-01 16:43:00,Inventario,Manual,103.1,97.54,0,Baja,Sofia,Manual
PROC04675,2024-01-06 05:04:00,Pagos,Email,3.7,44.48,0,Baja,Ana,Manual
PROC04676,2024-01-02 17:06:00,Pagos,Email,26.1,150.2,1,Media,Carlos,Manual
PROC04677,2024-01-02 08:19:00,Facturación,Sistema,35.3,55.72,1,Baja,María,Manual
PROC04678,2024-01-02 03:15:00,Pagos,API,66.2,32.19,1,Media,Carlos,Manual
PROC04679,2024-01-07 20:50:00,Facturación,Email,62.2,40.01,1,Alta,Sofia,Manual
PROC04680,2024-01-06 14:55:00,Pagos,Manual,114.5,51.57,1,Media,Juan,Manual
PROC04681,2024-01-05 08:25:00,Logística,Email,21.5,23.58,0,Media,María,Manual
PROC04682,2024-01-02 07:35:00,Facturación,Web,53.3,194.39,2,Media,Sofia,Manual
PROC04683,2024-01-05 12:44:00,Pagos,Sistema,16.7,15.67,2,Baja,Carlos,Manual
PROC04684,2024-01-01 17:53:00,Soporte,API,16.5,121.94,0,Media,Juan,Manual
PROC04685,2024-01-04 14:24:00,Inventario,Manual,8.8,101.07,0,Media,Carlos,Manual
PROC04686,2024-01-02 16:02:00,Logística,Web,51.2,96.28,0,Media,María,Manual
PROC04687,2024-01-04 09:35:00,Pagos,API,127.7,111.21,1,Baja,Carlos,Manual
PROC04688,2024-01-06 02:11:00,Logística,Web,8.9,70.5,2,Alta,Ana,Manual
PROC04689,2024-01-07 11:43:00,Facturación,Web,1.7,122.34,2,Media,Carlos,Manual
PROC04690,2024-01-02 08:36:00,Facturación,Web,50.7,75.47,2,Baja,María,Manual
PROC04691,2024-01-05 21:03:00,Facturación,Manual,29.0,60.2,1,Alta,Pedro,Manual
PROC04692,2024-01-03 17:07:00,Pagos,Web,96.3,26.37,0,Alta,Carlos,Manual
PROC04693,2024-01-01 13:27:00,Logística,Web,8.7,104.17,2,Media,Ana,Manual
PROC04694,2024-01-06 19:38:00,Pagos,Web,2.2,105.6,0,Media,María,Manual
PROC04695,2024-01-04 08:27:00,Inventario,API,20.3,80.64,1,Urgente,Juan,Manual
PROC04696,2024-01-04 03:24:00,Inventario,Web,2.7,140.73,0,Alta,Pedro,Manual
PROC04697,2024-01-07 14:19:00,Inventario,Web,9.1,176.98,0,Media,Sofia,Manual
PROC04698,2024-01-02 14:04:00,Pagos,API,4.0,53.56,1,Media,Carlos,Manual
PROC04699,2024-01-04 16:33:00,Inventario,Manual,7.6,125.54,0,Baja,María,Manual
PROC04700,2024-01-01 12:37:00,Pagos,Web,3.4,25.91,0,Baja,Ana,Automático
PROC04701,2024-01-04 09:27:00,Facturación,Web,92.3,85.1,1,Baja,Ana,Manual
PROC04702,2024-01-03 16:14:00,Soporte,Web,9.8,70.96,0,Baja,María,Manual
PROC04703,2024-01-03 11:18:00,Facturación,Sistema,17.6,143.5,0,Media,Ana,Manual
PROC04704,2024-01-07 18:52:00,Facturación,API,68.7,57.1,0,Baja,Sofia,Manual
PROC04705,2024-01-01 16:01:00,Logística,API,33.9,183.3,0,Alta,Pedro,Manual
PROC04706,2024-01-03 16:07:00,Pagos,Web,28.9,67.81,0,Media,Juan,Manual
PROC04707,2024-01-05 16:06:00,Inventario,API,36.7,26.35,0,Baja,Ana,Manual
PROC04708,2024-01-03 11:35:00,Pagos,Web,53.0,17.44,0,Baja,Ana,Manual
PROC04709,2024-01-07 07:07:00,Pagos,Web,63.0,134.38,1,Media,Juan,Manual
PROC04710,2024-01-02 16:18:00,Facturación,API,30.9,23.56,2,Baja,Pedro,Manual
PROC04711,2024-01-03 21:58:00,Pagos,API,66.2,114.65,0,Media,Pedro,Manual
PROC04712,2024-01-01 16:41:00,Pagos,Web,23.0,132.62,2,Media,Pedro,Manual
PROC04713,2024-01-04 15:24:00,Inventario,Manual,9.7,43.87,0,Media,Sofia,Manual
PROC04714,2024-01-05 22:39:00,Pagos,Sistema,63.6,99.39,0,Media,Ana,Manual
PROC04715,2024-01-03 19:46:00,Soporte,API,23.4,224.61,2,Media,Ana,Manual
PROC04716,2024-01-02 23:25:00,Facturación,API,71.0,72.25,0,Alta,Pedro,Manual
