id,clasificacion,puntuacion,razon_principal
PROC04382,Manual,0,Proceso estándar
PROC04383,Manual,0,Proceso estándar
PROC04384,Manual,0,Proceso estándar
PROC04385,Manual,0,Proceso estándar
PROC04386,Manual,0,Proceso estándar
PROC04387,Manual,0,Proceso estándar
PROC04388,Manual,0,Proceso estándar
PROC04389,Manual,0,Proceso estándar
PROC04390,Manual,0,Proceso estándar
PROC04391,Manual,0,Proceso estándar
PROC04392,Manual,0,Proceso estándar
PROC04393,Manual,0,Proceso estándar
PROC04394,Manual,0,Proceso estándar
PROC04395,Manual,0,Proceso estándar
PROC04396,Revisión,2,Múltiples errores (2)
PROC04397,Manual,0,Proceso estándar
PROC04398,Revisión,2,Múltiples errores (2)
PROC04399,Manual,0,Proceso estándar
PROC04400,Revisión,2,Múltiples errores (2)
PROC04401,Manual,0,Proceso estándar
PROC04402,Manual,0,Proceso estándar
PROC04403,Revisión,2,Múltiples errores (2)
PROC04404,Manual,0,Proceso estándar
PROC04405,Revisión,2,Múltiples errores (3)
PROC04406,Manual,1,Prioridad Urgente
PROC04407,Manual,0,Proceso estándar
PROC04408,Manual,0,Proceso estándar
PROC04409,Manual,0,Proceso estándar
PROC04410,Manual,0,Proceso estándar
PROC04411,Manual,0,Proceso estándar
PROC04412,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04413,Manual,0,Proceso estándar
PROC04414,Manual,0,Proceso estándar
PROC04415,Manual,0,Proceso estándar
PROC04416,Manual,0,Proceso estándar
PROC04417,Manual,1,Prioridad Urgente
PROC04418,Manual,0,Proceso estándar
PROC04419,Revisión,2,Múltiples errores (2)
PROC04420,Manual,0,Proceso estándar
PROC04421,Manual,0,Proceso estándar
PROC04422,Manual,0,Proceso estándar
PROC04423,Manual,0,Proceso estándar
PROC04424,Revisión,2,Múltiples errores (2)
PROC04425,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04426,Revisión,2,Múltiples errores (2)
PROC04427,Manual,1,Prioridad Urgente
PROC04428,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04429,Manual,0,Proceso estándar
PROC04430,Manual,0,Proceso estándar
PROC04431,Manual,0,Proceso estándar
PROC04432,Manual,1,Prioridad Urgente
PROC04433,Manual,0,Proceso estándar
PROC04434,Manual,0,Proceso estándar
PROC04435,Manual,0,Proceso estándar
PROC04436,Manual,0,Proceso estándar
PROC04437,Manual,0,Proceso estándar
PROC04438,Manual,0,Proceso estándar
PROC04439,Manual,0,Proceso estándar
PROC04440,Manual,0,Proceso estándar
PROC04441,Manual,0,Proceso estándar
PROC04442,Manual,0,Proceso estándar
PROC04443,Manual,0,Proceso estándar
PROC04444,Manual,0,Proceso estándar
PROC04445,Manual,0,Proceso estándar
PROC04446,Manual,1,Prioridad Urgente
PROC04447,Manual,0,Proceso estándar
PROC04448,Manual,0,Proceso estándar
PROC04449,Manual,0,Proceso estándar
PROC04450,Manual,0,Proceso estándar
PROC04451,Manual,0,Proceso estándar
PROC04452,Revisión,3,Múltiples errores (2)
PROC04453,Manual,0,Proceso estándar
PROC04454,Manual,0,Proceso estándar
PROC04455,Manual,0,Proceso estándar
PROC04456,Manual,0,Proceso estándar
PROC04457,Manual,0,Proceso estándar
PROC04458,Manual,0,Proceso estándar
PROC04459,Manual,0,Proceso estándar
PROC04460,Manual,0,Proceso estándar
PROC04461,Manual,0,Proceso estándar
PROC04462,Manual,0,Proceso estándar
PROC04463,Manual,0,Proceso estándar
PROC04464,Manual,1,Prioridad Urgente
PROC04465,Revisión,2,Múltiples errores (2)
PROC04466,Revisión,2,Múltiples errores (3)
PROC04467,Manual,0,Proceso estándar
PROC04468,Manual,0,Proceso estándar
PROC04469,Revisión,2,Múltiples errores (3)
PROC04470,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04471,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04472,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04473,Manual,0,Proceso estándar
PROC04474,Manual,0,Proceso estándar
PROC04475,Manual,1,Prioridad Urgente
PROC04476,Manual,0,Proceso estándar
PROC04477,Manual,0,Proceso estándar
PROC04478,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04479,Manual,1,Prioridad Urgente
PROC04480,Manual,0,Proceso estándar
PROC04481,Revisión,2,Múltiples errores (2)
PROC04482,Manual,0,Proceso estándar
PROC04483,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04484,Manual,0,Proceso estándar
PROC04485,Manual,0,Proceso estándar
PROC04486,Manual,0,Proceso estándar
PROC04487,Manual,0,Proceso estándar
PROC04488,Manual,0,Proceso estándar
PROC04489,Manual,0,Proceso estándar
PROC04490,Manual,0,Proceso estándar
PROC04491,Manual,0,Proceso estándar
PROC04492,Manual,0,Proceso estándar
PROC04493,Manual,0,Proceso estándar
PROC04494,Manual,0,Proceso estándar
PROC04495,Manual,0,Proceso estándar
PROC04496,Manual,0,Proceso estándar
PROC04497,Manual,0,Proceso estándar
PROC04498,Manual,0,Proceso estándar
PROC04499,Manual,0,Proceso estándar
PROC04500,Manual,0,Proceso estándar
PROC04501,Manual,0,Proceso estándar
PROC04502,Manual,0,Proceso estándar
PROC04503,Manual,0,Proceso estándar
PROC04504,Manual,0,Proceso estándar
PROC04505,Revisión,2,Múltiples errores (2)
PROC04506,Manual,0,Proceso estándar
PROC04507,Manual,0,Proceso estándar
PROC04508,Manual,0,Proceso estándar
PROC04509,Revisión,2,Múltiples errores (2)
PROC04510,Manual,0,Proceso estándar
PROC04511,Revisión,2,Múltiples errores (2)
PROC04512,Manual,0,Proceso estándar
PROC04513,Manual,0,Proceso estándar
PROC04514,Manual,0,Proceso estándar
PROC04515,Manual,0,Proceso estándar
PROC04516,Manual,0,Proceso estándar
PROC04517,Manual,1,Prioridad Urgente
PROC04518,Manual,0,Proceso estándar
PROC04519,Manual,0,Proceso estándar
PROC04520,Manual,0,Proceso estándar
PROC04521,Manual,0,Proceso estándar
PROC04522,Manual,0,Proceso estándar
PROC04523,Manual,0,Proceso estándar
PROC04524,Manual,0,Proceso estándar
PROC04525,Manual,0,Proceso estándar
PROC04526,Manual,0,Proceso estándar
PROC04527,Manual,0,Proceso estándar
PROC04528,Manual,0,Proceso estándar
PROC04529,Manual,0,Proceso estándar
PROC04530,Manual,0,Proceso estándar
PROC04531,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04532,Manual,0,Proceso estándar
PROC04533,Manual,1,Prioridad Urgente
PROC04534,Manual,0,Proceso estándar
PROC04535,Manual,0,Proceso estándar
PROC04536,Manual,0,Proceso estándar
PROC04537,Manual,0,Proceso estándar
PROC04538,Revisión,2,Múltiples errores (2)
PROC04539,Manual,0,Proceso estándar
PROC04540,Manual,0,Proceso estándar
PROC04541,Revisión,2,Múltiples errores (2)
PROC04542,Manual,0,Proceso estándar
PROC04543,Manual,0,Proceso estándar
PROC04544,Manual,0,Proceso estándar
PROC04545,Manual,0,Proceso estándar
PROC04546,Manual,0,Proceso estándar
PROC04547,Manual,0,Proceso estándar
PROC04548,Revisión,2,Múltiples errores (4)
PROC04549,Manual,0,Proceso estándar
PROC04550,Manual,0,Proceso estándar
PROC04551,Manual,0,Proceso estándar
PROC04552,Manual,0,Proceso estándar
PROC04553,Manual,0,Proceso estándar
PROC04554,Manual,0,Proceso estándar
PROC04555,Manual,0,Proceso estándar
PROC04556,Manual,0,Proceso estándar
PROC04557,Manual,0,Proceso estándar
PROC04558,Revisión,2,Múltiples errores (2)
PROC04559,Manual,0,Proceso estándar
PROC04560,Manual,0,Proceso estándar
PROC04561,Manual,1,Prioridad Urgente
PROC04562,Manual,0,Proceso estándar
PROC04563,Manual,0,Proceso estándar
PROC04564,Manual,0,Proceso estándar
PROC04565,Manual,0,Proceso estándar
PROC04566,Manual,0,Proceso estándar
PROC04567,Manual,0,Proceso estándar
PROC04568,Manual,0,Proceso estándar
PROC04569,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04570,Manual,0,Proceso estándar
PROC04571,Manual,0,Proceso estándar
PROC04572,Manual,0,Proceso estándar
PROC04573,Manual,0,Proceso estándar
PROC04574,Manual,0,Proceso estándar
PROC04575,Revisión,2,Múltiples errores (2)
PROC04576,Manual,0,Proceso estándar
PROC04577,Manual,0,Proceso estándar
PROC04578,Manual,0,Proceso estándar
PROC04579,Manual,0,Proceso estándar
PROC04580,Manual,0,Proceso estándar
PROC04581,Manual,0,Proceso estándar
PROC04582,Manual,0,Proceso estándar
PROC04583,Manual,0,Proceso estándar
PROC04584,Manual,0,Proceso estándar
PROC04585,Manual,0,Proceso estándar
PROC04586,Manual,0,Proceso estándar
PROC04587,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04588,Manual,0,Proceso estándar
PROC04589,Manual,0,Proceso estándar
PROC04590,Manual,0,Proceso estándar
PROC04591,Manual,0,Proceso estándar
PROC04592,Manual,0,Proceso estándar
PROC04593,Manual,0,Proceso estándar
PROC04594,Manual,0,Proceso estándar
PROC04595,Manual,0,Proceso estándar
PROC04596,Manual,0,Proceso estándar
PROC04597,Manual,0,Proceso estándar
PROC04598,Manual,0,Proceso estándar
PROC04599,Manual,0,Proceso estándar
PROC04600,Manual,1,Prioridad Urgente
PROC04601,Revisión,2,Múltiples errores (2)
PROC04602,Manual,0,Proceso estándar
PROC04603,Manual,0,Proceso estándar
PROC04604,Manual,0,Proceso estándar
PROC04605,Manual,1,Prioridad Urgente
PROC04606,Manual,0,Proceso estándar
PROC04607,Manual,0,Proceso estándar
PROC04608,Manual,0,Proceso estándar
PROC04609,Manual,0,Proceso estándar
PROC04610,Manual,0,Proceso estándar
PROC04611,Revisión,2,Múltiples errores (3)
PROC04612,Manual,0,Proceso estándar
PROC04613,Manual,0,Proceso estándar
PROC04614,Manual,0,Proceso estándar
PROC04615,Manual,0,Proceso estándar
PROC04616,Revisión,2,Múltiples errores (2)
PROC04617,Manual,0,Proceso estándar
PROC04618,Manual,0,Proceso estándar
PROC04619,Manual,0,Proceso estándar
PROC04620,Revisión,2,Múltiples errores (2)
PROC04621,Manual,0,Proceso estándar
PROC04622,Manual,0,Proceso estándar
PROC04623,Manual,0,Proceso estándar
PROC04624,Revisión,3,Múltiples errores (2)
PROC04625,Manual,0,Proceso estándar
PROC04626,Manual,0,Proceso estándar
PROC04627,Revisión,2,Múltiples errores (2)
PROC04628,Manual,0,Proceso estándar
PROC04629,Manual,0,Proceso estándar
PROC04630,Manual,0,Proceso estándar
PROC04631,Manual,0,Proceso estándar
PROC04632,Manual,0,Proceso estándar
PROC04633,Manual,0,Proceso estándar
PROC04634,Revisión,2,Múltiples errores (2)
PROC04635,Manual,0,Proceso estándar
PROC04636,Manual,0,Proceso estándar
PROC04637,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04638,Manual,0,Proceso estándar
PROC04639,Manual,0,Proceso estándar
PROC04640,Manual,0,Proceso estándar
PROC04641,Manual,0,Proceso estándar
PROC04642,Manual,0,Proceso estándar
PROC04643,Manual,0,Proceso estándar
PROC04644,Manual,0,Proceso estándar
PROC04645,Manual,1,Prioridad Urgente
PROC04646,Manual,1,Prioridad Urgente
PROC04647,Manual,0,Proceso estándar
PROC04648,Manual,0,Proceso estándar
PROC04649,Manual,0,Proceso estándar
PROC04650,Manual,0,Proceso estándar
PROC04651,Revisión,2,Múltiples errores (2)
PROC04652,Manual,0,Proceso estándar
PROC04653,Manual,0,Proceso estándar
PROC04654,Manual,0,Proceso estándar
PROC04655,Manual,0,Proceso estándar
PROC04656,Manual,0,Proceso estándar
PROC04657,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04658,Manual,0,Proceso estándar
PROC04659,Manual,0,Proceso estándar
PROC04660,Manual,0,Proceso estándar
PROC04661,Manual,0,Proceso estándar
PROC04662,Manual,0,Proceso estándar
PROC04663,Manual,0,Proceso estándar
PROC04664,Manual,0,Proceso estándar
PROC04665,Manual,0,Proceso estándar
PROC04666,Manual,0,Proceso estándar
PROC04667,Manual,0,Proceso estándar
PROC04668,Manual,0,Proceso estándar
PROC04669,Manual,0,Proceso estándar
PROC04670,Manual,0,Proceso estándar
PROC04671,Manual,0,Proceso estándar
PROC04672,Revisión,2,Múltiples errores (2)
PROC04673,Revisión,2,Múltiples errores (2)
PROC04674,Manual,0,Proceso estándar
PROC04675,Manual,0,Proceso estándar
PROC04676,Manual,0,Proceso estándar
PROC04677,Manual,0,Proceso estándar
PROC04678,Manual,0,Proceso estándar
PROC04679,Manual,0,Proceso estándar
PROC04680,Manual,0,Proceso estándar
PROC04681,Manual,0,Proceso estándar
PROC04682,Revisión,2,Múltiples errores (2)
PROC04683,Revisión,2,Múltiples errores (2)
PROC04684,Manual,0,Proceso estándar
PROC04685,Manual,0,Proceso estándar
PROC04686,Manual,0,Proceso estándar
PROC04687,Manual,0,Proceso estándar
PROC04688,Revisión,2,Múltiples errores (2)
PROC04689,Revisión,2,Múltiples errores (2)
PROC04690,Revisión,2,Múltiples errores (2)
PROC04691,Manual,0,Proceso estándar
PROC04692,Manual,0,Proceso estándar
PROC04693,Revisión,2,Múltiples errores (2)
PROC04694,Manual,0,Proceso estándar
PROC04695,Manual,1,Prioridad Urgente
PROC04696,Manual,0,Proceso estándar
PROC04697,Manual,0,Proceso estándar
PROC04698,Manual,0,Proceso estándar
PROC04699,Manual,0,Proceso estándar
PROC04700,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04701,Manual,0,Proceso estándar
PROC04702,Manual,0,Proceso estándar
PROC04703,Manual,0,Proceso estándar
PROC04704,Manual,0,Proceso estándar
PROC04705,Manual,0,Proceso estándar
PROC04706,Manual,0,Proceso estándar
PROC04707,Manual,0,Proceso estándar
PROC04708,Manual,0,Proceso estándar
PROC04709,Manual,0,Proceso estándar
PROC04710,Revisión,2,Múltiples errores (2)
PROC04711,Manual,0,Proceso estándar
PROC04712,Revisión,2,Múltiples errores (2)
PROC04713,Manual,0,Proceso estándar
PROC04714,Manual,0,Proceso estándar
PROC04715,Revisión,2,Múltiples errores (2)
PROC04716,Manual,0,Proceso estándar
PROC04717,Manual,0,Proceso estándar
PROC04718,Manual,1,Prioridad Urgente
PROC04719,Manual,0,Proceso estándar
PROC04720,Manual,0,Proceso estándar
PROC04721,Manual,0,Proceso estándar
PROC04722,Manual,0,Proceso estándar
PROC04723,Manual,1,Prioridad Urgente
PROC04724,Manual,0,Proceso estándar
PROC04725,Manual,0,Proceso estándar
PROC04726,Manual,0,Proceso estándar
PROC04727,Manual,0,Proceso estándar
PROC04728,Manual,0,Proceso estándar
PROC04729,Manual,0,Proceso estándar
PROC04730,Manual,0,Proceso estándar
PROC04731,Manual,0,Proceso estándar
PROC04732,Manual,0,Proceso estándar
PROC04733,Manual,0,Proceso estándar
PROC04734,Manual,0,Proceso estándar
PROC04735,Manual,0,Proceso estándar
PROC04736,Manual,0,Proceso estándar
PROC04737,Manual,0,Proceso estándar
PROC04738,Manual,0,Proceso estándar
PROC04739,Manual,0,Proceso estándar
PROC04740,Manual,0,Proceso estándar
PROC04741,Manual,0,Proceso estándar
PROC04742,Manual,0,Proceso estándar
PROC04743,Manual,0,Proceso estándar
PROC04744,Manual,0,Proceso estándar
PROC04745,Manual,0,Proceso estándar
PROC04746,Manual,0,Proceso estándar
PROC04747,Manual,0,Proceso estándar
PROC04748,Manual,0,Proceso estándar
PROC04749,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04750,Manual,0,Proceso estándar
PROC04751,Manual,0,Proceso estándar
PROC04752,Manual,0,Proceso estándar
PROC04753,Manual,0,Proceso estándar
PROC04754,Manual,0,Proceso estándar
PROC04755,Manual,0,Proceso estándar
PROC04756,Manual,0,Proceso estándar
PROC04757,Manual,0,Proceso estándar
PROC04758,Revisión,2,Múltiples errores (2)
PROC04759,Manual,0,Proceso estándar
PROC04760,Manual,0,Proceso estándar
PROC04761,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04762,Manual,0,Proceso estándar
PROC04763,Manual,0,Proceso estándar
PROC04764,Manual,0,Proceso estándar
PROC04765,Manual,0,Proceso estándar
PROC04766,Manual,0,Proceso estándar
PROC04767,Manual,0,Proceso estándar
PROC04768,Manual,0,Proceso estándar
PROC04769,Revisión,2,Múltiples errores (2)
PROC04770,Manual,0,Proceso estándar
PROC04771,Manual,0,Proceso estándar
PROC04772,Manual,0,Proceso estándar
PROC04773,Manual,0,Proceso estándar
PROC04774,Manual,0,Proceso estándar
PROC04775,Manual,0,Proceso estándar
PROC04776,Manual,0,Proceso estándar
PROC04777,Manual,0,Proceso estándar
PROC04778,Manual,0,Proceso estándar
PROC04779,Manual,0,Proceso estándar
PROC04780,Manual,0,Proceso estándar
PROC04781,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04782,Manual,0,Proceso estándar
PROC04783,Manual,0,Proceso estándar
PROC04784,Manual,0,Proceso estándar
PROC04785,Manual,0,Proceso estándar
PROC04786,Manual,0,Proceso estándar
PROC04787,Manual,0,Proceso estándar
PROC04788,Manual,0,Proceso estándar
PROC04789,Manual,0,Proceso estándar
PROC04790,Manual,0,Proceso estándar
PROC04791,Revisión,2,Múltiples errores (2)
PROC04792,Manual,1,Prioridad Urgente
PROC04793,Manual,1,Prioridad Urgente
PROC04794,Manual,0,Proceso estándar
PROC04795,Manual,1,Prioridad Urgente
PROC04796,Manual,0,Proceso estándar
PROC04797,Manual,0,Proceso estándar
PROC04798,Manual,0,Proceso estándar
PROC04799,Manual,0,Proceso estándar
PROC04800,Manual,0,Proceso estándar
PROC04801,Revisión,2,Múltiples errores (2)
PROC04802,Manual,1,Prioridad Urgente
PROC04803,Manual,0,Proceso estándar
PROC04804,Manual,0,Proceso estándar
PROC04805,Manual,0,Proceso estándar
PROC04806,Revisión,2,Múltiples errores (2)
PROC04807,Manual,0,Proceso estándar
PROC04808,Manual,0,Proceso estándar
PROC04809,Manual,0,Proceso estándar
PROC04810,Manual,1,Prioridad Urgente
PROC04811,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04812,Manual,0,Proceso estándar
PROC04813,Manual,0,Proceso estándar
PROC04814,Manual,0,Proceso estándar
PROC04815,Manual,0,Proceso estándar
PROC04816,Manual,0,Proceso estándar
PROC04817,Manual,0,Proceso estándar
PROC04818,Manual,0,Proceso estándar
PROC04819,Manual,0,Proceso estándar
PROC04820,Manual,0,Proceso estándar
PROC04821,Manual,0,Proceso estándar
PROC04822,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04823,Manual,0,Proceso estándar
PROC04824,Manual,0,Proceso estándar
PROC04825,Manual,0,Proceso estándar
PROC04826,Manual,0,Proceso estándar
PROC04827,Manual,0,Proceso estándar
PROC04828,Manual,0,Proceso estándar
PROC04829,Manual,0,Proceso estándar
PROC04830,Manual,0,Proceso estándar
PROC04831,Manual,0,Proceso estándar
PROC04832,Manual,0,Proceso estándar
PROC04833,Manual,0,Proceso estándar
PROC04834,Manual,0,Proceso estándar
PROC04835,Manual,0,Proceso estándar
PROC04836,Manual,0,Proceso estándar
PROC04837,Manual,0,Proceso estándar
PROC04838,Manual,0,Proceso estándar
PROC04839,Manual,0,Proceso estándar
PROC04840,Manual,0,Proceso estándar
PROC04841,Manual,0,Proceso estándar
PROC04842,Automático,3,"Proceso rápido, sin errores, bajo costo, canal automatizable"
PROC04843,Manual,0,Proceso estándar
PROC04844,Manual,0,Proceso estándar
PROC04845,Manual,0,Proceso estándar
PROC04846,Manual,0,Proceso estándar
PROC04847,Manual,0,Proceso estándar
PROC04848,Manual,0,Proceso estándar
PROC04849,Manual,0,Proceso estándar
PROC04850,Manual,0,Proceso estándar
PROC04851,Revisión,2,Múltiples errores (2)
